6516.90002 	0.9254897
6516.92139 	0.9275921
6516.94275 	0.9282252
6516.96411 	0.928083
6516.98547 	0.9276444
6517.00684 	0.9270467
6517.02820 	0.9265319
6517.04956 	0.9267259
6517.07092 	0.9281845
6517.09229 	0.9311677
6517.11365 	0.9354344
6517.13501 	0.94028
6517.15637 	0.945414
6517.17773 	0.9511502
6517.19910 	0.9571822
6517.22046 	0.9634687
6517.24182 	0.9695303
6517.26318 	0.9748363
6517.28455 	0.9796415
6517.30591 	0.9840971
6517.32727 	0.9883651
6517.34863 	0.9926294
6517.37000 	0.9965227
6517.39136 	0.9999635
6517.41272 	1.002694
6517.43408 	1.004637
6517.45544 	1.005814
6517.47681 	1.006407
6517.49817 	1.006966
6517.51953 	1.007729
6517.54089 	1.008542
6517.56226 	1.009184
6517.58362 	1.00948
6517.60498 	1.009611
6517.62634 	1.00992
6517.64771 	1.010559
6517.66907 	1.011199
6517.69043 	1.011461
6517.71179 	1.011297
6517.73315 	1.010589
6517.75452 	1.009183
6517.77588 	1.006855
6517.79724 	1.003568
6517.81860 	0.9992788
6517.83997 	0.9946846
6517.86133 	0.9902163
6517.88269 	0.9856572
6517.90405 	0.9811241
6517.92542 	0.9768607
6517.94678 	0.973433
6517.96814 	0.9713631
6517.98950 	0.9707395
6518.01086 	0.9713649
6518.03223 	0.9729347
6518.05359 	0.9753232
6518.07495 	0.9785672
6518.09631 	0.9824061
6518.11768 	0.986145
6518.13904 	0.9897574
6518.16040 	0.9932761
6518.18176 	0.9966852
6518.20313 	1.000175
6518.22449 	1.003477
6518.24585 	1.006508
6518.26721 	1.009538
6518.28857 	1.012448
6518.30994 	1.015219
6518.33130 	1.017305
6518.35266 	1.018484
6518.37402 	1.018865
6518.39539 	1.018822
6518.41675 	1.018627
6518.43811 	1.018134
6518.45947 	1.017263
6518.48083 	1.016357
6518.50220 	1.015889
6518.52356 	1.016295
6518.54492 	1.017544
6518.56628 	1.018847
6518.58765 	1.019328
6518.60901 	1.018518
6518.63037 	1.016765
6518.65173 	1.014808
6518.67310 	1.013276
6518.69446 	1.012439
6518.71582 	1.01201
6518.73718 	1.01153
6518.75854 	1.010995
6518.77991 	1.010494
6518.80127 	1.010279
6518.82263 	1.010474
6518.84399 	1.010834
6518.86536 	1.011197
6518.88672 	1.011308
6518.90808 	1.010939
6518.92944 	1.009805
6518.95081 	1.007774
6518.97217 	1.005033
6518.99353 	1.001863
6519.01489 	0.9987733
6519.03625 	0.9960471
6519.05762 	0.9935666
6519.07898 	0.9913273
6519.10034 	0.9892863
6519.12170 	0.9877141
6519.14307 	0.9863936
6519.16443 	0.9846827
6519.18579 	0.9818457
6519.20715 	0.9771675
6519.22852 	0.9710976
6519.24988 	0.9638798
6519.27124 	0.9569249
6519.29260 	0.9504532
6519.31396 	0.9441019
6519.33533 	0.9379572
6519.35669 	0.9316479
6519.37805 	0.9257758
6519.39941 	0.920548
6519.42078 	0.9164358
6519.44214 	0.9138405
6519.46350 	0.9126825
6519.48486 	0.9131656
6519.50623 	0.915486
6519.52759 	0.9193124
6519.54895 	0.9242714
6519.57031 	0.9302924
6519.59167 	0.9370834
6519.61304 	0.9447085
6519.63440 	0.9528386
6519.65576 	0.9604294
6519.67712 	0.9672988
6519.69849 	0.9728353
6519.71985 	0.9775687
6519.74121 	0.9817604
6519.76257 	0.9855919
6519.78394 	0.9888873
6519.80530 	0.9913194
6519.82666 	0.9926758
6519.84802 	0.9931551
6519.86938 	0.9933038
6519.89075 	0.9934438
6519.91211 	0.9937107
6519.93347 	0.9940885
6519.95483 	0.9946036
6519.97620 	0.9953253
6519.99756 	0.9961497
6520.01892 	0.9968218
6520.04028 	0.9969246
6520.06165 	0.9963436
6520.08301 	0.9955686
6520.10437 	0.9951062
6520.12573 	0.9953077
6520.14709 	0.9961128
6520.16846 	0.9972041
6520.18982 	0.9983984
6520.21118 	0.9995745
6520.23254 	1.000719
6520.25391 	1.001606
6520.27527 	1.001851
6520.29663 	1.00144
6520.31799 	1.000639
6520.33936 	0.9998065
6520.36072 	0.9992814
6520.38208 	0.9987535
6520.40344 	0.9980084
6520.42480 	0.9969254
6520.44617 	0.9956883
6520.46753 	0.9945965
6520.48889 	0.9936066
6520.51025 	0.9926102
6520.53162 	0.9915891
6520.55298 	0.990795
6520.57434 	0.9906809
6520.59570 	0.9914353
6520.61707 	0.9929746
6520.63843 	0.995055
6520.65979 	0.9973374
6520.68115 	0.9995578
6520.70251 	1.001347
6520.72388 	1.002247
6520.74524 	1.002109
6520.76660 	1.001345
6520.78796 	1.000452
6520.80933 	0.9999177
6520.83069 	0.9995805
6520.85205 	0.9991322
6520.87341 	0.9983745
6520.89478 	0.9973935
6520.91614 	0.9966519
6520.93750 	0.9964656
6520.95886 	0.996742
6520.98022 	0.9971234
