#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
1026,R_LEO,000-BBQ-798,2459715.67350,9.124,0.041,False,Johnson B,CCD,SFRA,1.420,True
1027,R_LEO,000-BBQ-798,2459715.67501,7.601,0.039,False,Johnson V,CCD,SFRA,1.429,True
1028,R LEO,000-BBQ-798,2459716.61590,9.394,0.007,False,Johnson B,CCD,JENJ,1.446,False
1029,R_LEO,000-BBQ-798,2459716.64244,9.029,0.039,False,Johnson B,CCD,SFRA,1.258,True
1030,R_LEO,000-BBQ-798,2459716.64396,7.511,0.028,False,Johnson V,CCD,SFRA,1.263,True
1031,R Leo,000-BBQ-798,2459717.47639,7.287,0.085,False,Johnson V,CCD,OALA,,False
1032,0942+11,000-BBQ-798,2459717.5590,7.465,0.071,False,Johnson V,DSLR,SHS,1.605,True
1033,R LEO,000-BBQ-798,2459717.646428,7.090,0.017,False,Johnson V,CCD,PJEE,1.739,False
1034,R LEO,000-BBQ-798,2459717.647167,7.116,0.017,False,Johnson V,CCD,PJEE,1.748,False
1035,R LEO,000-BBQ-798,2459717.647899,7.091,0.018,False,Johnson V,CCD,PJEE,1.758,False
1036,R LEO,000-BBQ-798,2459717.648632,7.172,0.017,False,Johnson V,CCD,PJEE,1.767,False
1037,R LEO,000-BBQ-798,2459717.649364,7.159,0.026,False,Johnson V,CCD,PJEE,1.776,False
1038,R LEO,000-BBQ-798,2459718.623982,7.167,0.009,False,Johnson V,CCD,PJEE,1.535,False
1039,R LEO,000-BBQ-798,2459718.625073,7.245,0.006,False,Johnson V,CCD,PJEE,1.544,False
1040,R LEO,000-BBQ-798,2459718.626159,7.337,0.010,False,Johnson V,CCD,PJEE,1.554,False
1041,R LEO,000-BBQ-798,2459718.627245,7.351,0.005,False,Johnson V,CCD,PJEE,1.564,False
1042,R LEO,000-BBQ-798,2459718.628334,7.221,0.008,False,Johnson V,CCD,PJEE,1.574,False
1043,R LEO,000-BBQ-798,2459718.629420,7.196,0.011,False,Johnson V,CCD,PJEE,1.584,False
1044,R LEO,000-BBQ-798,2459718.630506,7.251,0.013,False,Johnson V,CCD,PJEE,1.595,False
1045,R LEO,000-BBQ-798,2459718.631592,7.239,0.011,False,Johnson V,CCD,PJEE,1.605,False
1046,R LEO,000-BBQ-798,2459718.632681,7.194,0.002,False,Johnson V,CCD,PJEE,1.616,False
1047,R LEO,000-BBQ-798,2459718.633767,7.319,0.009,False,Johnson V,CCD,PJEE,1.627,False
1048,R Leo,000-BBQ-798,2459722.43819,7.114,0.089,False,Johnson V,CCD,OALA,,False
1049,R LEO,000-BBQ-798,2459724.58921,9.054,0.009,False,Johnson B,CCD,JENJ,1.417,False
1050,R_LEO,000-BBQ-798,2459724.65280,8.671,0.045,False,Johnson B,CCD,SFRA,1.449,True
1051,R_LEO,000-BBQ-798,2459724.65433,7.254,0.044,False,Johnson V,CCD,SFRA,1.458,True
1052,R_LEO,000-BBQ-798,2459725.63833,8.642,0.040,False,Johnson B,CCD,SFRA,1.367,True
1053,R_LEO,000-BBQ-798,2459725.63985,7.202,0.051,False,Johnson V,CCD,SFRA,1.375,True
1054,R_LEO,000-BBQ-798,2459726.63610,8.582,0.052,False,Johnson B,CCD,SFRA,1.371,True
1055,R_LEO,000-BBQ-798,2459726.63751,7.135,0.032,False,Johnson V,CCD,SFRA,1.377,True
1056,R_LEO,000-BBQ-798,2459727.64581,8.538,0.055,False,Johnson B,CCD,SFRA,1.458,True
1057,R_LEO,000-BBQ-798,2459727.64733,7.046,0.055,False,Johnson V,CCD,SFRA,1.467,True
1058,R LEO,000-BBQ-798,2459728.58564,8.622,0.012,False,Johnson B,CCD,JENJ,1.463,False
1059,R_LEO,000-BBQ-798,2459729.66166,8.314,0.054,False,Johnson B,CCD,SFRA,1.659,True
1060,R_LEO,000-BBQ-798,2459729.66317,6.892,0.057,False,Johnson V,CCD,SFRA,1.672,True
1061,R LEO,000-BBQ-798,2459730.60191,8.369,0.009,False,Johnson B,CCD,JENJ,1.642,False
1062,R_LEO,000-BBQ-798,2459730.65213,8.287,0.055,False,Johnson B,CCD,SFRA,1.586,True
1063,R_LEO,000-BBQ-798,2459730.65365,6.831,0.056,False,Johnson V,CCD,SFRA,1.598,True
1064,R_LEO,000-BBQ-798,2459731.64649,8.239,0.025,False,Johnson B,CCD,SFRA,1.559,True
1065,R_LEO,000-BBQ-798,2459731.64789,6.792,0.045,False,Johnson V,CCD,SFRA,1.569,True
1066,R LEO,000-BBQ-798,2459733.3554,6.619,0.028,False,Johnson V,DSLR,VOL,2.59,True
1067,R LEO,000-BBQ-798,2459733.3566,6.620,0.016,False,Johnson V,DSLR,VOL,2.62,True
1068,R_LEO,000-BBQ-798,2459734.65809,7.923,0.055,False,Johnson B,CCD,SFRA,1.785,True
1069,R_LEO,000-BBQ-798,2459734.65962,6.536,0.027,False,Johnson V,CCD,SFRA,1.802,True
1070,R LEO,000-BBQ-798,2459754.3545,5.252,0.034,False,Johnson V,DSLR,VOL,6.25,True
1071,R LEO,000-BBQ-798,2459754.3557,5.190,0.046,False,Johnson V,DSLR,VOL,6.45,True
1072,R_LEO,000-BBQ-798,2459859.90128,9.604,0.051,False,Johnson B,CCD,SFRA,1.977,True
1073,R_LEO,000-BBQ-798,2459859.90250,7.906,0.050,False,Johnson V,CCD,SFRA,1.963,True
1074,R_LEO,000-BBQ-798,2459861.89794,9.705,0.050,False,Johnson B,CCD,SFRA,1.963,True
1075,R_LEO,000-BBQ-798,2459861.90109,7.972,0.029,False,Johnson V,CCD,SFRA,1.929,True
1076,R_LEO,000-BBQ-798,2459863.89063,9.799,0.055,False,Johnson B,CCD,SFRA,1.987,True
1077,R_LEO,000-BBQ-798,2459863.89286,7.988,0.030,False,Johnson V,CCD,SFRA,1.968,True
1078,R_LEO,000-BBQ-798,2459864.88757,9.810,0.048,False,Johnson B,CCD,SFRA,1.991,True
1079,R_LEO,000-BBQ-798,2459864.89073,8.044,0.062,False,Johnson V,CCD,SFRA,1.955,True
1080,R_LEO,000-BBQ-798,2459868.87878,9.886,0.061,False,Johnson B,CCD,SFRA,1.953,True
1081,R_LEO,000-BBQ-798,2459868.88009,8.205,0.048,False,Johnson V,CCD,SFRA,1.939,True
1082,R_LEO,000-BBQ-798,2459871.86912,10.065,0.086,False,Johnson B,CCD,SFRA,1.981,True
1083,R_LEO,000-BBQ-798,2459871.87209,8.304,0.036,False,Johnson V,CCD,SFRA,1.948,True
1084,R_LEO,000-BBQ-798,2459872.86613,10.118,0.034,False,Johnson B,CCD,SFRA,1.984,True
1085,R_LEO,000-BBQ-798,2459872.86926,8.349,0.029,False,Johnson V,CCD,SFRA,1.949,True
1086,R_LEO,000-BBQ-798,2459873.86380,10.155,0.031,False,Johnson B,CCD,SFRA,1.979,True
1087,R_LEO,000-BBQ-798,2459873.86693,8.392,0.074,False,Johnson V,CCD,SFRA,1.943,True
1088,R_LEO,000-BBQ-798,2459874.85917,10.153,0.052,False,Johnson B,CCD,SFRA,2.002,True
1089,R_LEO,000-BBQ-798,2459874.86106,8.414,0.039,False,Johnson V,CCD,SFRA,1.987,True
1090,R_LEO,000-BBQ-798,2459885.00381,10.626,0.019,False,Johnson B,CCD,SFRA,1.226,True
1091,R_LEO,000-BBQ-798,2459885.00532,8.816,0.111,False,Johnson V,CCD,SFRA,1.221,True
1092,R_LEO,000-BBQ-798,2459887.82589,10.715,0.039,False,Johnson B,CCD,SFRA,1.974,True
1093,R_LEO,000-BBQ-798,2459887.82906,8.947,0.033,False,Johnson V,CCD,SFRA,1.939,True
1094,R_LEO,000-BBQ-798,2459893.00987,10.948,0.029,False,Johnson B,CCD,SFRA,1.139,True
1095,R_LEO,000-BBQ-798,2459893.01139,9.062,0.087,False,Johnson V,CCD,SFRA,1.136,True
1096,R_LEO,000-BBQ-798,2459893.93775,10.970,0.019,False,Johnson B,CCD,SFRA,1.463,True
1097,R_LEO,000-BBQ-798,2459893.93927,9.221,0.028,False,Johnson V,CCD,SFRA,1.454,True
1098,R_LEO,000-BBQ-798,2459896.97634,11.091,0.038,False,Johnson B,CCD,SFRA,1.206,True
1099,R_LEO,000-BBQ-798,2459896.97785,9.309,0.025,False,Johnson V,CCD,SFRA,1.202,True
1100,R_LEO,000-BBQ-798,2459899.01603,11.197,0.017,False,Johnson B,CCD,SFRA,1.098,True
1101,R_LEO,000-BBQ-798,2459899.01752,9.393,0.019,False,Johnson V,CCD,SFRA,1.097,True
1102,R_LEO,000-BBQ-798,2459905.93010,11.447,0.029,False,Johnson B,CCD,SFRA,1.302,True
1103,R_LEO,000-BBQ-798,2459905.93162,9.649,0.024,False,Johnson V,CCD,SFRA,1.296,True
1104,R_LEO,000-BBQ-798,2459908.02425,11.600,0.037,False,Johnson B,CCD,SFRA,1.059,True
1105,R_LEO,000-BBQ-798,2459908.02584,9.633,0.026,False,Johnson V,CCD,SFRA,1.059,True
1106,R_LEO,000-BBQ-798,2459910.76255,11.704,0.055,False,Johnson B,CCD,SFRA,1.976,True
1107,R_LEO,000-BBQ-798,2459910.76569,9.724,0.076,False,Johnson V,CCD,SFRA,1.940,True
1108,R_LEO,000-BBQ-798,2459912.00854,11.699,0.029,False,Johnson B,CCD,SFRA,1.077,True
1109,R_LEO,000-BBQ-798,2459912.01006,9.835,0.063,False,Johnson V,CCD,SFRA,1.076,True
1110,R_LEO,000-BBQ-798,2459933.98705,12.377,0.031,False,Johnson B,CCD,SFRA,1.084,True
1111,R_LEO,000-BBQ-798,2459933.98880,10.248,0.030,False,Johnson V,CCD,SFRA,1.086,True
1112,R_LEO,000-BBQ-798,2459933.99936,12.350,0.039,False,Johnson B,CCD,SFRA,1.114,True
1113,R_LEO,000-BBQ-798,2459934.00076,10.356,0.057,False,Johnson V,CCD,SFRA,1.116,True
1114,R_LEO,000-BBQ-798,2459935.94449,12.384,0.028,False,Johnson B,CCD,SFRA,1.076,True
1115,R_LEO,000-BBQ-798,2459935.94553,10.401,0.058,False,Johnson V,CCD,SFRA,1.076,True
1116,R_LEO,000-BBQ-798,2459938.97762,12.461,0.032,False,Johnson B,CCD,SFRA,1.101,True
1117,R_LEO,000-BBQ-798,2459938.97897,10.391,0.058,False,Johnson V,CCD,SFRA,1.102,True
1118,R_LEO,000-BBQ-798,2459938.98834,12.499,0.061,False,Johnson B,CCD,SFRA,1.109,True
1119,R_LEO,000-BBQ-798,2459938.99007,10.330,0.043,False,Johnson V,CCD,SFRA,1.113,True
1120,R_LEO,000-BBQ-798,2459939.68188,12.305,0.071,False,Johnson B,CCD,SFRA,1.998,True
1121,R_LEO,000-BBQ-798,2459939.68483,10.420,0.058,False,Johnson V,CCD,SFRA,1.964,True
1122,R_LEO,000-BBQ-798,2459941.93166,12.567,0.069,False,Johnson B,CCD,SFRA,1.059,True
1123,R_LEO,000-BBQ-798,2459941.93340,10.348,0.048,False,Johnson V,CCD,SFRA,1.060,True
1124,R_LEO,000-BBQ-798,2459949.91205,12.604,0.054,False,Johnson B,CCD,SFRA,1.060,True
1125,R_LEO,000-BBQ-798,2459949.91381,10.326,0.036,False,Johnson V,CCD,SFRA,1.060,True
1126,R_LEO,000-BBQ-798,2459950.90625,12.678,0.045,False,Johnson B,CCD,SFRA,1.059,True
1127,R_LEO,000-BBQ-798,2459950.90799,10.330,0.039,False,Johnson V,CCD,SFRA,1.059,True
1128,R_LEO,000-BBQ-798,2459951.90336,12.613,0.065,False,Johnson B,CCD,SFRA,1.059,True
1129,R_LEO,000-BBQ-798,2459951.90512,10.333,0.043,False,Johnson V,CCD,SFRA,1.059,True
1130,R_LEO,000-BBQ-798,2459957.88553,12.636,0.088,False,Johnson B,CCD,SFRA,1.060,True
1131,R_LEO,000-BBQ-798,2459957.89119,10.270,0.045,False,Johnson V,CCD,SFRA,1.060,True
1132,R_LEO,000-BBQ-798,2459963.72760,12.487,0.047,False,Johnson B,CCD,SFRA,1.240,True
1133,R_LEO,000-BBQ-798,2459963.72909,10.304,0.061,False,Johnson V,CCD,SFRA,1.237,True
1134,R_LEO,000-BBQ-798,2459965.86729,12.520,0.054,False,Johnson B,CCD,SFRA,1.059,True
1135,R_LEO,000-BBQ-798,2459965.86900,10.187,0.038,False,Johnson V,CCD,SFRA,1.060,True
1136,R_LEO,000-BBQ-798,2459966.86233,12.536,0.070,False,Johnson B,CCD,SFRA,1.059,True
1137,R_LEO,000-BBQ-798,2459966.86407,10.169,0.035,False,Johnson V,CCD,SFRA,1.059,True
1138,R_LEO,000-BBQ-798,2459967.86001,12.529,0.049,False,Johnson B,CCD,SFRA,1.059,True
1139,R_LEO,000-BBQ-798,2459967.86174,10.151,0.032,False,Johnson V,CCD,SFRA,1.059,True
1140,R_LEO,000-BBQ-798,2459969.85380,12.484,0.082,False,Johnson B,CCD,SFRA,1.059,True
1141,R_LEO,000-BBQ-798,2459969.85556,10.117,0.032,False,Johnson V,CCD,SFRA,1.059,True
1142,R_LEO,000-BBQ-798,2459969.99568,12.529,0.108,False,Johnson B,CCD,SFRA,1.601,True
1143,R_LEO,000-BBQ-798,2459969.99638,10.070,0.057,False,Johnson V,CCD,SFRA,1.608,True
1144,R_LEO,000-BBQ-798,2459972.97181,12.298,0.039,False,Johnson B,CCD,SFRA,1.440,True
1145,R_LEO,000-BBQ-798,2459972.97315,10.105,0.067,False,Johnson V,CCD,SFRA,1.448,True
1146,R_LEO,000-BBQ-798,2459974.89405,12.179,0.066,False,Johnson B,CCD,SFRA,1.126,True
1147,R_LEO,000-BBQ-798,2459974.89557,10.096,0.083,False,Johnson V,CCD,SFRA,1.129,True
1148,R_LEO,000-BBQ-798,2459975.90054,12.267,0.033,False,Johnson B,CCD,SFRA,1.147,True
1149,R_LEO,000-BBQ-798,2459975.90188,10.024,0.052,False,Johnson V,CCD,SFRA,1.150,True
1150,R_LEO,000-BBQ-798,2459978.89626,12.168,0.031,False,Johnson B,CCD,SFRA,1.158,True
1151,R_LEO,000-BBQ-798,2459978.89762,9.977,0.051,False,Johnson V,CCD,SFRA,1.161,True
1152,R_LEO,000-BBQ-798,2459986.84876,11.936,0.155,False,Johnson B,CCD,SFRA,1.094,True
1153,R_LEO,000-BBQ-798,2459986.85050,9.653,0.037,False,Johnson V,CCD,SFRA,1.097,True
1154,R_LEO,000-BBQ-798,2459987.58042,11.869,0.044,False,Johnson B,CCD,SFRA,1.644,True
1155,R_LEO,000-BBQ-798,2459987.58191,9.696,0.055,False,Johnson V,CCD,SFRA,1.633,True
1156,R_LEO,000-BBQ-798,2459988.56289,11.884,0.049,False,Johnson B,CCD,SFRA,1.795,True
1157,R_LEO,000-BBQ-798,2459988.56439,9.654,0.059,False,Johnson V,CCD,SFRA,1.782,True
1158,R_LEO,000-BBQ-798,2459990.64444,11.808,0.039,False,Johnson B,CCD,SFRA,1.263,True
1159,R_LEO,000-BBQ-798,2459990.64591,9.613,0.057,False,Johnson V,CCD,SFRA,1.260,True
1160,R_LEO,000-BBQ-798,2459991.87905,11.772,0.037,False,Johnson B,CCD,SFRA,1.217,True
1161,R_LEO,000-BBQ-798,2459991.88027,9.621,0.079,False,Johnson V,CCD,SFRA,1.221,True
1162,R_LEO,000-BBQ-798,2459992.83253,11.735,0.032,False,Johnson B,CCD,SFRA,1.104,True
1163,R_LEO,000-BBQ-798,2459992.83365,9.584,0.086,False,Johnson V,CCD,SFRA,1.106,True
1164,R Leo,000-BBQ-798,2459997.29653,10.0,,False,Johnson V,CCD,WKL,,False
1165,R_LEO,000-BBQ-798,2459999.81971,11.531,0.061,False,Johnson B,CCD,SFRA,1.105,True
1166,R_LEO,000-BBQ-798,2459999.82145,9.306,0.042,False,Johnson V,CCD,SFRA,1.109,True
1167,R_LEO,000-BBQ-798,2460000.60525,11.380,0.033,False,Johnson B,CCD,SFRA,1.298,True
1168,R_LEO,000-BBQ-798,2460000.60672,9.314,0.072,False,Johnson V,CCD,SFRA,1.294,True
1169,R_LEO,000-BBQ-798,2460003.80296,11.384,0.061,False,Johnson B,CCD,SFRA,1.095,True
1170,R_LEO,000-BBQ-798,2460003.80469,9.180,0.024,False,Johnson V,CCD,SFRA,1.098,True
1171,R_LEO,000-BBQ-798,2460006.79813,11.338,0.046,False,Johnson B,CCD,SFRA,1.110,True
1172,R_LEO,000-BBQ-798,2460006.79948,9.253,0.091,False,Johnson V,CCD,SFRA,1.112,True
1173,R_LEO,000-BBQ-798,2460007.79222,11.328,0.031,False,Johnson B,CCD,SFRA,1.105,True
1174,R_LEO,000-BBQ-798,2460007.79356,9.196,0.076,False,Johnson V,CCD,SFRA,1.107,True
1175,R_LEO,000-BBQ-798,2460013.82434,11.196,0.038,False,Johnson B,CCD,SFRA,1.238,True
1176,R_LEO,000-BBQ-798,2460013.82568,9.163,0.062,False,Johnson V,CCD,SFRA,1.243,True
1177,R LEO,000-BBQ-798,2460016.35196,8.849,0.002,False,Johnson V,CCD,MJOE,,False
1178,R_LEO,000-BBQ-798,2460016.81954,11.169,0.036,False,Johnson B,CCD,SFRA,1.253,True
1179,R_LEO,000-BBQ-798,2460016.82088,9.094,0.075,False,Johnson V,CCD,SFRA,1.258,True
1180,R_LEO,000-BBQ-798,2460017.79108,11.128,0.039,False,Johnson B,CCD,SFRA,1.161,True
1181,R_LEO,000-BBQ-798,2460017.79244,9.082,0.083,False,Johnson V,CCD,SFRA,1.164,True
1182,R_LEO,000-BBQ-798,2460018.77075,11.027,0.070,False,Johnson B,CCD,SFRA,1.111,True
1183,R_LEO,000-BBQ-798,2460018.77245,9.011,0.047,False,Johnson V,CCD,SFRA,1.115,True
1184,R LEO,000-BBQ-798,2460019.39792,8.518,0.01,False,Johnson V,CCD,TUB,,False
1185,R LEO,000-BBQ-798,2460022.4142,8.957,0.051,False,Johnson V,DSLR,VOL,1.28,True
1186,R_LEO,000-BBQ-798,2460022.63635,10.866,0.083,False,Johnson B,CCD,SFRA,1.191,True
1187,R_LEO,000-BBQ-798,2460022.63770,8.922,0.079,False,Johnson V,CCD,SFRA,1.191,True
1188,R_LEO,000-BBQ-798,2460023.54949,10.772,0.039,False,Johnson B,CCD,SFRA,1.276,True
1189,R_LEO,000-BBQ-798,2460023.55098,8.863,0.053,False,Johnson V,CCD,SFRA,1.273,True
1190,R_LEO,000-BBQ-798,2460024.51957,10.739,0.032,False,Johnson B,CCD,SFRA,1.381,True
1191,R_LEO,000-BBQ-798,2460024.52106,8.841,0.058,False,Johnson V,CCD,SFRA,1.375,True
1192,R_LEO,000-BBQ-798,2460025.52384,10.693,0.038,False,Johnson B,CCD,SFRA,1.349,True
1193,R_LEO,000-BBQ-798,2460025.52535,8.806,0.055,False,Johnson V,CCD,SFRA,1.345,True
1194,R_LEO,000-BBQ-798,2460027.76377,10.651,0.022,False,Johnson B,CCD,SFRA,1.161,True
1195,R_LEO,000-BBQ-798,2460027.76512,8.772,0.058,False,Johnson V,CCD,SFRA,1.164,True
1196,R_LEO,000-BBQ-798,2460029.78252,10.537,0.019,False,Johnson B,CCD,SFRA,1.246,True
1197,R_LEO,000-BBQ-798,2460029.78389,8.654,0.055,False,Johnson V,CCD,SFRA,1.251,True
1198,R_LEO,000-BBQ-798,2460030.76806,10.439,0.017,False,Johnson B,CCD,SFRA,1.201,True
1199,R_LEO,000-BBQ-798,2460030.76941,8.619,0.052,False,Johnson V,CCD,SFRA,1.204,True
1200,R LEO,000-BBQ-798,2460031.2865,8.616,0.026,False,Johnson V,DSLR,VOL,1.33,True
1201,R_LEO,000-BBQ-798,2460032.77579,10.342,0.016,False,Johnson B,CCD,SFRA,1.253,True
1202,R_LEO,000-BBQ-798,2460032.77714,8.534,0.055,False,Johnson V,CCD,SFRA,1.257,True
1203,R_LEO,000-BBQ-798,2460033.72690,10.251,0.015,False,Johnson B,CCD,SFRA,1.115,True
1204,R_LEO,000-BBQ-798,2460033.72825,8.468,0.045,False,Johnson V,CCD,SFRA,1.116,True
1205,R_LEO,000-BBQ-798,2460034.52503,10.151,0.025,False,Johnson B,CCD,SFRA,1.262,True
1206,R_LEO,000-BBQ-798,2460034.52656,8.421,0.079,False,Johnson V,CCD,SFRA,1.259,True
1207,R_LEO,000-BBQ-798,2460041.71242,9.711,0.020,False,Johnson B,CCD,SFRA,1.129,True
1208,R_LEO,000-BBQ-798,2460041.71377,8.017,0.046,False,Johnson V,CCD,SFRA,1.131,True
1209,R LEO,000-BBQ-798,2460042.62551,9.881,0.003,False,Johnson B,CCD,JENJ,1.145,False
1210,R LEO,000-BBQ-798,2460043.3184,7.901,0.034,False,Johnson V,DSLR,VOL,1.25,True
1211,R LEO,000-BBQ-798,2460043.59991,9.816,0.003,False,Johnson B,CCD,JENJ,1.140,False
1212,R LEO,000-BBQ-798,2460045.57755,9.857,0.010,False,Johnson B,CCD,DALD,1.143,True
1213,R LEO,000-BBQ-798,2460045.57799,7.763,0.026,False,Johnson V,CCD,DALD,1.143,True
1214,R LEO,000-BBQ-798,2460045.71347,9.557,0.011,False,Johnson B,CCD,KNAA,1.105,True
1215,R LEO,000-BBQ-798,2460045.71436,7.877,0.014,False,Johnson V,CCD,KNAA,1.106,True
1216,R_LEO,000-BBQ-798,2460045.73942,9.461,0.124,False,Johnson B,CCD,SFRA,1.243,True
1217,R_LEO,000-BBQ-798,2460045.74083,7.733,0.043,False,Johnson V,CCD,SFRA,1.254,True
1218,R_LEO,000-BBQ-798,2460046.69214,9.313,0.025,False,Johnson B,CCD,SFRA,1.116,True
1219,R_LEO,000-BBQ-798,2460046.69348,7.685,0.048,False,Johnson V,CCD,SFRA,1.118,True
1220,R LEO,000-BBQ-798,2460046.76419,7.659,0.009,False,Johnson V,CCD,RRO,1.311,False
1221,R LEO,000-BBQ-798,2460047.58631,9.265,0.046,False,Johnson B,CCD,JENJ,1.140,False
1222,R_LEO,000-BBQ-798,2460047.69700,9.180,0.108,False,Johnson B,CCD,SFRA,1.123,True
1223,R_LEO,000-BBQ-798,2460047.69909,7.603,0.010,False,Johnson V,CCD,SFRA,1.128,True
1224,R LEO,000-BBQ-798,2460048.34861,7.663,0.032,False,Johnson V,DSLR,KMWA,1.303,True
1225,R_LEO,000-BBQ-798,2460048.54804,9.078,0.037,False,Johnson B,CCD,SFRA,1.184,True
1226,R_LEO,000-BBQ-798,2460048.54950,7.532,0.057,False,Johnson V,CCD,SFRA,1.184,True
1227,R_LEO,000-BBQ-798,2460049.54098,8.998,0.046,False,Johnson B,CCD,SFRA,1.184,True
1228,R_LEO,000-BBQ-798,2460049.54245,7.449,0.065,False,Johnson V,CCD,SFRA,1.184,True
1229,R LEO,000-BBQ-798,2460050.2996,7.419,0.031,False,Johnson V,DSLR,VOL,1.25,True
1230,R_LEO,000-BBQ-798,2460050.79466,8.951,0.027,False,Johnson B,CCD,SFRA,1.817,True
1231,R_LEO,000-BBQ-798,2460050.79605,7.363,0.049,False,Johnson V,CCD,SFRA,1.835,True
1232,R_LEO,000-BBQ-798,2460051.67240,8.870,0.032,False,Johnson B,CCD,SFRA,1.106,True
1233,R_LEO,000-BBQ-798,2460051.67373,7.303,0.042,False,Johnson V,CCD,SFRA,1.107,True
1234,R LEO,000-BBQ-798,2460051.71350,7.045,0.0363,False,Johnson V,CCD,PJEE,1.469,False
1235,R LEO,000-BBQ-798,2460051.71423,7.028,0.0363,False,Johnson V,CCD,PJEE,1.475,False
1236,R LEO,000-BBQ-798,2460051.71497,7.047,0.0363,False,Johnson V,CCD,PJEE,1.480,False
1237,R LEO,000-BBQ-798,2460051.71571,7.063,0.0363,False,Johnson V,CCD,PJEE,1.486,False
1238,R LEO,000-BBQ-798,2460051.71645,7.028,0.0363,False,Johnson V,CCD,PJEE,1.492,False
1239,R LEO,000-BBQ-798,2460051.71719,7.004,0.0363,False,Johnson V,CCD,PJEE,1.498,False
1240,R LEO,000-BBQ-798,2460051.71793,6.920,0.0363,False,Johnson V,CCD,PJEE,1.504,False
1241,R LEO,000-BBQ-798,2460051.71867,6.877,0.0363,False,Johnson V,CCD,PJEE,1.510,False
1242,R LEO,000-BBQ-798,2460051.71942,6.917,0.0363,False,Johnson V,CCD,PJEE,1.516,False
1243,R LEO,000-BBQ-798,2460051.72015,6.992,0.0363,False,Johnson V,CCD,PJEE,1.522,False
1244,R_LEO,000-BBQ-798,2460052.67723,8.780,0.023,False,Johnson B,CCD,SFRA,1.119,True
1245,R_LEO,000-BBQ-798,2460052.67858,7.212,0.043,False,Johnson V,CCD,SFRA,1.121,True
1246,R LEO,000-BBQ-798,2460054.37431,7.036,0.033,False,Johnson V,DSLR,KMWA,1.379,True
1247,R_LEO,000-BBQ-798,2460054.76615,8.634,0.046,False,Johnson B,CCD,SFRA,1.628,True
1248,R_LEO,000-BBQ-798,2460054.76683,6.979,0.014,False,Johnson V,CCD,SFRA,1.636,True
1249,R LEO,000-BBQ-798,2460055.3054,7.003,0.018,False,Johnson V,DSLR,VOL,1.26,True
1250,R_LEO,000-BBQ-798,2460055.65954,8.525,0.016,False,Johnson B,CCD,SFRA,1.103,True
1251,R_LEO,000-BBQ-798,2460055.66089,6.983,0.053,False,Johnson V,CCD,SFRA,1.104,True
1252,R LEO,000-BBQ-798,2460056.31875,6.798,0.01,False,Johnson V,CCD,TUB,,False
1253,R_LEO,000-BBQ-798,2460056.62537,8.453,0.055,False,Johnson B,CCD,SFRA,1.061,True
1254,R_LEO,000-BBQ-798,2460056.62709,6.902,0.008,False,Johnson V,CCD,SFRA,1.062,True
1255,R LEO,000-BBQ-798,2460059.57853,8.271,0.011,False,Johnson B,CCD,JENJ,1.145,False
1256,R_LEO,000-BBQ-798,2460059.63025,8.288,0.055,False,Johnson B,CCD,SFRA,1.069,True
1257,R_LEO,000-BBQ-798,2460059.63203,6.728,0.005,False,Johnson V,CCD,SFRA,1.071,True
1258,R LEO,000-BBQ-798,2460060.2991,6.684,0.012,False,Johnson V,DSLR,VOL,1.27,True
1259,R_LEO,000-BBQ-798,2460060.67898,8.211,0.022,False,Johnson B,CCD,SFRA,1.177,True
1260,R_LEO,000-BBQ-798,2460060.68031,6.660,0.053,False,Johnson V,CCD,SFRA,1.180,True
1261,R LEO,000-BBQ-798,2460061.57662,8.138,0.012,False,Johnson B,CCD,JENJ,1.147,False
1262,R_LEO,000-BBQ-798,2460061.66306,8.156,0.022,False,Johnson B,CCD,SFRA,1.141,True
1263,R_LEO,000-BBQ-798,2460061.66441,6.631,0.046,False,Johnson V,CCD,SFRA,1.143,True
1264,R_LEO,000-BBQ-798,2460062.63118,8.139,0.053,False,Johnson B,CCD,SFRA,1.079,True
1265,R_LEO,000-BBQ-798,2460062.63294,6.590,0.011,False,Johnson V,CCD,SFRA,1.081,True
1266,R LEO,000-BBQ-798,2460068.3183,6.456,0.019,False,Johnson V,DSLR,VOL,1.36,True
1267,R LEO,000-BBQ-798,2460069.56576,7.979,0.013,False,Johnson B,CCD,JENJ,1.158,False
1268,R_LEO,000-BBQ-798,2460069.64940,7.937,0.008,False,Johnson B,CCD,SFRA,1.162,True
1269,R_LEO,000-BBQ-798,2460069.65079,6.452,0.034,False,Johnson V,CCD,SFRA,1.166,True
1270,R_LEO,000-BBQ-798,2460071.63898,7.933,0.015,False,Johnson B,CCD,SFRA,1.149,True
1271,R_LEO,000-BBQ-798,2460071.64030,6.442,0.048,False,Johnson V,CCD,SFRA,1.152,True
1272,R Leo,000-BBQ-798,2460072.28611,6.42,0.01,False,Johnson V,CCD,SYRA,,False
1273,R_LEO,000-BBQ-798,2460072.62191,7.936,0.024,False,Johnson B,CCD,SFRA,1.117,True
1274,R_LEO,000-BBQ-798,2460072.62325,6.469,0.042,False,Johnson V,CCD,SFRA,1.119,True
1275,R_LEO,000-BBQ-798,2460073.63025,7.943,0.023,False,Johnson B,CCD,SFRA,1.141,True
