#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
856,R SCT,000-BCD-304,2460188.75286,6.952,0.005,False,Johnson B,CCD,MSD,1.788,True
857,R SCT,000-BCD-304,2460188.75497,5.407,0.005,False,Johnson V,CCD,MSD,1.805,True
858,R SCT,000-BCD-304,2460189.66793,6.957,0.005,False,Johnson B,CCD,MSD,1.285,True
859,R SCT,000-BCD-304,2460189.67032,5.467,0.004,False,Johnson V,CCD,MSD,1.289,True
860,R SCT,000-BCD-304,2460191.66159,7.018,0.005,False,Johnson B,CCD,MSD,1.283,True
861,R SCT,000-BCD-304,2460191.66373,5.502,0.005,False,Johnson V,CCD,MSD,1.287,True
862,R Sct,000-BCD-304,2460193.2944,7.2,0.1,False,Johnson B,DSLR,CTIA,,True
863,R Sct,000-BCD-304,2460193.2944,5.63,0.04,False,Johnson V,DSLR,CTIA,1.6,True
864,R SCT,000-BCD-304,2460193.71009,7.027,0.005,False,Johnson B,CCD,MSD,1.518,True
865,R SCT,000-BCD-304,2460193.71220,5.512,0.005,False,Johnson V,CCD,MSD,1.528,True
866,R SCT,000-BCD-304,2460194.73449,7.016,0.006,False,Johnson B,CCD,MSD,1.764,True
867,R SCT,000-BCD-304,2460194.73659,5.537,0.005,False,Johnson V,CCD,MSD,1.780,True
868,R Sct,000-BCD-304,2460195.2875,7.2,0.2,False,Johnson B,DSLR,CTIA,1.5,True
869,R Sct,000-BCD-304,2460195.2875,5.65,0.06,False,Johnson V,DSLR,CTIA,1.5,True
870,R SCT,000-BCD-304,2460196.71638,7.022,0.006,False,Johnson B,CCD,MSD,1.633,True
871,R SCT,000-BCD-304,2460196.71836,5.536,0.005,False,Johnson V,CCD,MSD,1.647,True
872,R SCT,000-BCD-304,2460197.69606,7.015,0.006,False,Johnson B,CCD,MSD,1.495,True
873,R SCT,000-BCD-304,2460197.69606,7.014,0.006,False,Johnson B,CCD,MSD,1.495,True
874,R SCT,000-BCD-304,2460197.69830,5.577,0.005,False,Johnson V,CCD,MSD,1.505,True
875,R SCT,000-BCD-304,2460219.31014,5.790,0.034,False,Johnson V,CCD,TJV,1.593,True
876,R SCT,000-BCD-304,2460219.31119,7.104,0.115,False,Johnson B,CCD,TJV,1.593,True
877,R Sct,000-BCD-304,2460220.2861,7.2,0.1,False,Johnson B,DSLR,CTIA,1.6,True
878,R Sct,000-BCD-304,2460220.2861,5.82,0.04,False,Johnson V,DSLR,CTIA,1.6,True
879,R Sct,000-BCD-304,2460231.2701,6.6,0.1,False,Johnson B,DSLR,CTIA,1.8,True
880,R Sct,000-BCD-304,2460231.2701,5.33,0.04,False,Johnson V,DSLR,CTIA,1.8,True
881,R SCT,000-BCD-304,2460233.63413,6.548,0.005,False,Johnson B,CCD,MSD,1.840,True
882,R SCT,000-BCD-304,2460233.63624,5.266,0.004,False,Johnson V,CCD,MSD,1.858,True
883,R SCT,000-BCD-304,2460250.60175,6.609,0.005,False,Johnson B,CCD,MSD,2.054,True
884,R SCT,000-BCD-304,2460250.60385,5.259,0.005,False,Johnson V,CCD,MSD,2.079,True
885,R SCT,000-BCD-304,2460251.59918,6.622,0.005,False,Johnson B,CCD,MSD,2.057,True
886,R SCT,000-BCD-304,2460251.60126,5.263,0.005,False,Johnson V,CCD,MSD,2.082,True
887,R SCT,000-BCD-304,2460379.27726,6.224,0.002,False,Johnson B,CCD,MSD,1.758,True
888,R SCT,000-BCD-304,2460379.28045,4.959,0.002,False,Johnson V,CCD,MSD,1.727,True
889,R SCT,000-BCD-304,2460396.24818,6.356,0.002,False,Johnson B,CCD,MSD,1.581,True
890,R SCT,000-BCD-304,2460396.25116,4.998,0.002,False,Johnson V,CCD,MSD,1.561,True
891,R SCT,000-BCD-304,2460397.24404,6.376,0.002,False,Johnson B,CCD,MSD,1.594,True
892,R SCT,000-BCD-304,2460397.24697,4.995,0.002,False,Johnson V,CCD,MSD,1.573,True
893,R SCT,000-BCD-304,2460415.29383,6.919,0.003,False,Johnson B,CCD,MSD,1.181,True
894,R SCT,000-BCD-304,2460415.29676,5.530,0.003,False,Johnson V,CCD,MSD,1.179,True
895,R SCT,000-BCD-304,2460416.16877,6.951,0.004,False,Johnson B,CCD,MSD,1.855,True
896,R SCT,000-BCD-304,2460416.17160,5.547,0.003,False,Johnson V,CCD,MSD,1.823,True
897,R SCT,000-BCD-304,2460418.18285,7.047,0.003,False,Johnson B,CCD,MSD,1.629,True
898,R SCT,000-BCD-304,2460418.18576,5.633,0.002,False,Johnson V,CCD,MSD,1.607,True
899,R SCT,000-BCD-304,2460420.29704,7.102,0.002,False,Johnson B,CCD,MSD,1.170,True
900,R SCT,000-BCD-304,2460420.29997,5.712,0.002,False,Johnson V,CCD,MSD,1.169,True
901,R SCT,000-BCD-304,2460421.27588,7.117,0.003,False,Johnson B,CCD,MSD,1.183,True
902,R SCT,000-BCD-304,2460421.27878,5.748,0.003,False,Johnson V,CCD,MSD,1.181,True
903,R SCT,000-BCD-304,2460423.12852,7.150,0.003,False,Johnson B,CCD,MSD,2.216,True
904,R SCT,000-BCD-304,2460423.13132,5.783,0.003,False,Johnson V,CCD,MSD,2.169,True
905,R SCT,000-BCD-304,2460425.18848,7.165,0.004,False,Johnson B,CCD,MSD,1.437,True
906,R SCT,000-BCD-304,2460425.19137,5.824,0.005,False,Johnson V,CCD,MSD,1.423,True
907,R SCT,000-BCD-304,2460431.31719,6.806,0.003,False,Johnson B,CCD,MSD,1.208,True
908,R SCT,000-BCD-304,2460431.31998,5.573,0.003,False,Johnson V,CCD,MSD,1.212,True
909,R SCT,000-BCD-304,2460432.15900,6.664,0.002,False,Johnson B,CCD,MSD,1.508,True
910,R SCT,000-BCD-304,2460432.16181,5.419,0.002,False,Johnson V,CCD,MSD,1.492,True
911,R SCT,000-BCD-304,2460432.95720,6.581,0.002,False,Johnson B,CCD,MSD,1.279,True
912,R SCT,000-BCD-304,2460432.95853,5.364,0.002,False,Johnson V,CCD,MSD,1.279,True
913,R SCT,000-BCD-304,2460433.14295,6.578,0.002,False,Johnson B,CCD,MSD,1.619,True
914,R SCT,000-BCD-304,2460433.14583,5.336,0.002,False,Johnson V,CCD,MSD,1.598,True
915,R SCT,000-BCD-304,2460433.94767,6.538,0.003,False,Johnson B,CCD,MSD,1.241,True
916,R SCT,000-BCD-304,2460433.94985,5.347,0.003,False,Johnson V,CCD,MSD,1.241,True
917,R SCT,000-BCD-304,2460434.90978,6.315,0.004,False,Johnson B,CCD,MSD,1.345,True
918,R SCT,000-BCD-304,2460434.91119,5.209,0.002,False,Johnson V,CCD,MSD,1.341,True
919,R SCT,000-BCD-304,2460436.09653,6.346,0.002,False,Johnson B,CCD,MSD,2.144,True
920,R SCT,000-BCD-304,2460436.09946,5.155,0.002,False,Johnson V,CCD,MSD,2.099,True
921,R SCT,000-BCD-304,2460437.14380,6.292,0.002,False,Johnson B,CCD,MSD,1.520,True
922,R SCT,000-BCD-304,2460437.14662,5.105,0.002,False,Johnson V,CCD,MSD,1.503,True
923,R SCT,000-BCD-304,2460444.93044,6.262,0.002,False,Johnson B,CCD,MSD,1.239,True
924,R SCT,000-BCD-304,2460444.93256,5.066,0.002,False,Johnson V,CCD,MSD,1.239,True
925,R SCT,000-BCD-304,2460445.15271,6.161,0.002,False,Johnson B,CCD,MSD,1.338,True
926,R SCT,000-BCD-304,2460445.15560,4.954,0.002,False,Johnson V,CCD,MSD,1.327,True
927,R SCT,000-BCD-304,2460446.09730,6.170,0.002,False,Johnson B,CCD,MSD,1.725,True
928,R SCT,000-BCD-304,2460446.10009,4.960,0.002,False,Johnson V,CCD,MSD,1.699,True
929,R SCT,000-BCD-304,2460447.92264,6.313,0.002,False,Johnson B,CCD,MSD,1.239,True
930,R SCT,000-BCD-304,2460447.92477,5.052,0.002,False,Johnson V,CCD,MSD,1.239,True
931,R SCT,000-BCD-304,2460448.08943,6.253,0.002,False,Johnson B,CCD,MSD,1.753,True
932,R SCT,000-BCD-304,2460448.09155,4.911,0.004,False,Johnson V,CCD,MSD,1.730,True
933,R SCT,000-BCD-304,2460448.40473,6.324,0.002,False,Johnson B,CCD,MSD,1.344,True
934,R SCT,000-BCD-304,2460448.40618,5.000,0.002,False,Johnson V,CCD,MSD,1.350,True
935,R SCT,000-BCD-304,2460448.91943,6.362,0.002,False,Johnson B,CCD,MSD,1.239,True
936,R SCT,000-BCD-304,2460448.92155,5.032,0.002,False,Johnson V,CCD,MSD,1.239,True
937,R SCT,000-BCD-304,2460449.35130,6.350,0.002,False,Johnson B,CCD,MSD,1.160,True
938,R SCT,000-BCD-304,2460449.35273,5.002,0.002,False,Johnson V,CCD,MSD,1.162,True
939,R SCT,000-BCD-304,2460449.91831,6.466,0.003,False,Johnson B,CCD,MSD,1.239,True
940,R SCT,000-BCD-304,2460449.92044,5.108,0.003,False,Johnson V,CCD,MSD,1.239,True
941,R SCT,000-BCD-304,2460450.91616,6.453,0.003,False,Johnson B,CCD,MSD,1.239,True
942,R SCT,000-BCD-304,2460450.91828,5.063,0.002,False,Johnson V,CCD,MSD,1.240,True
943,R SCT,000-BCD-304,2460453.14949,6.454,0.002,False,Johnson B,CCD,MSD,1.266,True
944,R SCT,000-BCD-304,2460453.15220,5.112,0.002,False,Johnson V,CCD,MSD,1.259,True
945,R SCT,000-BCD-304,2460453.90699,6.562,0.007,False,Johnson B,CCD,MSD,1.240,True
946,R SCT,000-BCD-304,2460453.90919,5.130,0.003,False,Johnson V,CCD,MSD,1.239,True
947,R SCT,000-BCD-304,2460454.12703,6.504,0.003,False,Johnson B,CCD,MSD,1.343,True
948,R SCT,000-BCD-304,2460454.12971,5.110,0.003,False,Johnson V,CCD,MSD,1.332,True
949,R SCT,000-BCD-304,2460454.90485,6.572,0.003,False,Johnson B,CCD,MSD,1.239,False
950,R SCT,000-BCD-304,2460454.90697,5.172,0.003,False,Johnson V,CCD,MSD,1.239,False
951,R SCT,000-BCD-304,2460456.09981,6.542,0.002,False,Johnson B,CCD,MSD,1.463,True
952,R SCT,000-BCD-304,2460456.10265,5.172,0.002,False,Johnson V,CCD,MSD,1.449,True
953,R SCT,000-BCD-304,2460457.05668,6.571,0.003,False,Johnson B,CCD,MSD,1.857,True
954,R SCT,000-BCD-304,2460457.05939,5.150,0.002,False,Johnson V,CCD,MSD,1.826,True
955,R SCT,000-BCD-304,2460457.93904,6.654,0.002,False,Johnson B,CCD,MSD,1.331,True
956,R SCT,000-BCD-304,2460457.94037,5.215,0.002,False,Johnson V,CCD,MSD,1.334,True
957,R SCT,000-BCD-304,2460458.95422,6.694,0.002,False,Johnson B,CCD,MSD,1.387,True
958,R SCT,000-BCD-304,2460458.95556,5.224,0.002,False,Johnson V,CCD,MSD,1.391,True
959,R SCT,000-BCD-304,2460459.05321,6.622,0.003,False,Johnson B,CCD,MSD,1.830,True
960,R SCT,000-BCD-304,2460459.05595,5.197,0.002,False,Johnson V,CCD,MSD,1.800,True
961,R SCT,000-BCD-304,2460460.20407,6.765,0.002,False,Johnson B,CCD,MSD,1.170,True
962,R SCT,000-BCD-304,2460460.20684,5.325,0.002,False,Johnson V,CCD,MSD,1.171,True
963,R SCT,000-BCD-304,2460460.94741,6.763,0.002,False,Johnson B,CCD,MSD,1.382,True
964,R SCT,000-BCD-304,2460460.94870,5.290,0.002,False,Johnson V,CCD,MSD,1.386,True
965,R SCT,000-BCD-304,2460463.04256,6.768,0.003,False,Johnson B,CCD,MSD,1.827,True
966,R SCT,000-BCD-304,2460463.04531,5.327,0.002,False,Johnson V,CCD,MSD,1.797,True
967,R SCT,000-BCD-304,2460468.04492,6.984,0.003,False,Johnson B,CCD,MSD,1.643,True
968,R SCT,000-BCD-304,2460468.04779,5.496,0.002,False,Johnson V,CCD,MSD,1.622,True
969,R SCT,000-BCD-304,2460469.01329,7.048,0.003,False,Johnson B,CCD,MSD,2.019,True
970,R SCT,000-BCD-304,2460469.01615,5.538,0.002,False,Johnson V,CCD,MSD,1.982,True
971,R SCT,000-BCD-304,2460471.29479,7.212,0.003,False,Johnson B,CCD,MSD,1.645,True
